Customer ID,MeanProdSale,TotalSale,TotalProd,MeanSpentSession,MeanProdSession,TotalProdRet,MinProdSpent,MaxProdSpent,MeanTimeGap,Nsessions,DistinctProd
13980.0,3.573148148148148,563.73,300,80.53285714285714,42.85714285714285,5,0.19,45.0,55.0,4.0,47
17332.0,2.596276595744681,827.7699999999998,769,165.554,153.8,0,0.29,57.75,49.0,5.0,81
13571.0,2.0641486068111456,2342.9800000000005,1362,180.2292307692308,104.76923076923076,0,0.42,76.5,22.83333333333333,13.0,151
15928.0,2.2363636363636363,293.53000000000003,164,293.53000000000003,164.0,0,1.95,153.0,0.0,1.0,11
12945.0,2.6992857142857143,437.16,281,437.16,281.0,0,8.7,19.5,0.0,1.0,28
14895.0,4.926528925619834,11952.730000000003,5106,664.0405555555556,283.6666666666667,13,0.55,295.0,17.11764705882353,16.0,247
16450.0,4.3025,1193.8100000000004,481,596.9050000000002,240.5,0,10.2,116.25,43.0,2.0,27
14602.0,3.558709677419355,205.36,80,205.36,80.0,0,1.25,22.5,0.0,1.0,31
16797.0,2.8633884297520664,1635.2900000000027,777,272.5483333333333,129.5,5,0.42,31.9,52.6,4.0,265
16273.0,7.74625,336.04,46,168.02,23.0,0,7.49,76.5,49.0,2.0,15
13163.0,5.35,1.7763568394002505e-15,0,0.0,0.0,3,3.75,13.9,164.0,1.0,2
13393.0,4.246428571428572,722.9000000000002,498,240.9666666666667,166.0,3,5.25,25.2,45.5,2.0,47
13540.0,5.5475,632.3900000000001,189,210.7966666666667,63.0,0,10.2,35.7,94.0,3.0,26
12360.0,1.3908235294117648,1310.8300000000002,1287,436.9433333333333,429.0,0,5.04,39.6,146.0,3.0,73
13434.0,2.1168,1132.6200000000003,564,377.54,188.0,0,12.6,100.8,135.0,3.0,14
12389.0,2.6542857142857144,1433.33,614,477.7766666666666,204.66666666666663,0,5.04,204.0,49.5,3.0,41
15382.0,2.266241379310345,6195.439999999992,4173,563.2218181818184,379.3636363636364,39,5.04,85.0,30.0,5.0,184
14159.0,1.785498392282958,2684.3,1818,244.02727272727267,165.1818181818182,211,0.42,304.5,29.3,9.0,341
16619.0,3.6666666666666665,1712.12,922,570.7066666666666,307.3333333333333,0,10.08,39.9,136.0,3.0,93
14997.0,0.9133333333333332,230.4,288,230.4,288.0,0,10.2,30.6,0.0,1.0,12
17439.0,2.21375,325.74,370,325.74,370.0,0,10.2,102.0,0.0,1.0,8
13217.0,0.53,132.5,250,132.5,250.0,0,132.5,132.5,0.0,1.0,1
17195.0,1.5964516129032258,562.9799999999998,486,562.9799999999998,486.0,0,5.04,51.0,0.0,1.0,31
17081.0,3.248933333333333,674.2299999999999,311,168.55749999999995,77.75,0,0.55,25.5,72.33333333333333,4.0,121
15754.0,3.8541747572815535,2546.19,1558,318.27375,194.75,5,7.6,106.2,29.285714285714285,6.0,90
17259.0,2.586962457337884,1667.61,1023,333.52200000000005,204.6,0,0.42,40.8,52.5,5.0,159
15673.0,2.669621212121212,3528.82,1846,588.1366666666667,307.6666666666667,1,1.25,204.0,61.4,5.0,95
16071.0,2.3390384615384616,750.5600000000001,517,250.1866666666666,172.33333333333334,0,1.92,31.2,64.0,3.0,47
13340.0,9.478271604938271,11364.079999999996,3866,2272.8160000000003,773.2,0,20.16,960.0,59.5,5.0,77
17829.0,2.441134751773049,3791.180000000002,2441,758.2360000000006,488.2,72,5.04,106.0,65.25,4.0,121
13513.0,2.5603333333333333,591.8900000000001,243,197.29666666666665,81.0,12,9.9,91.44,116.5,2.0,24
12727.0,2.7062295081967216,1464.8300000000006,721,488.2766666666666,240.33333333333331,0,5.04,91.8,112.5,3.0,43
17667.0,2.889473684210526,1855.2900000000009,1153,309.215,192.16666666666663,6,6.6000000000000005,79.0,47.4,4.0,83
13330.0,2.4467692307692306,1665.2500000000002,1224,555.0833333333334,408.0,0,5.04,102.0,114.0,3.0,53
14134.0,3.451217948717949,9378.110000000004,4878,721.3930769230768,375.2307692307692,0,10.08,254.4,26.58333333333333,13.0,117
15493.0,4.178863636363636,2304.690000000002,699,576.1725,174.75,0,0.84,51.0,88.33333333333333,4.0,200
16416.0,2.4281034482758623,1921.4800000000005,1538,320.2466666666666,256.3333333333333,0,1.45,59.4,52.8,6.0,92
13052.0,3.653760683760684,2819.5300000000016,1231,469.9216666666667,205.16666666666663,0,0.42,70.80000000000001,57.0,6.0,149
14726.0,1.9921052631578948,124.75,91,124.75,91.0,0,0.65,30.0,0.0,1.0,15
15295.0,1.977735849056604,217.2399999999999,151,217.2399999999999,151.0,0,0.85,13.9,0.0,1.0,50
13772.0,3.109547738693467,1962.5900000000013,888,327.09833333333324,148.0,22,0.29,45.95,40.0,5.0,290
15241.0,1.3491891891891892,1293.7199999999998,1510,431.24,503.3333333333333,0,5.04,60.0,42.0,3.0,56
14112.0,2.319939759036145,2782.84,1822,214.06461538461537,140.15384615384616,66,6.3,58.5,18.454545454545453,6.0,122
12854.0,3.119636363636364,1107.8800000000006,684,221.576,136.8,16,0.95,45.5,23.25,3.0,91
13490.0,9.40625,154.25,25,154.25,25.0,0,12.75,29.9,0.0,1.0,8
16702.0,4.068095238095238,878.0599999999998,491,219.515,122.75,1,1.25,67.8,79.66666666666667,3.0,61
15955.0,2.904422110552764,4809.429999999999,2321,480.9429999999999,232.1,3,8.7,79.2,33.0,9.0,115
14681.0,5.550000000000001,376.2000000000001,96,125.40000000000002,32.0,0,10.95,102.0,133.0,3.0,13
17028.0,3.3296153846153844,1285.92,703,642.96,351.5,0,5.04,47.6,131.0,2.0,73
15290.0,1.7234375,2771.4100000000003,2233,277.141,223.3,1,10.2,90.0,37.77777777777778,9.0,34
16388.0,2.869230769230769,186.05000000000004,83,186.05000000000004,83.0,0,6.2,20.4,0.0,1.0,13
12482.0,1.3667326732673266,21941.719999999983,27040,812.6562962962962,1001.4814814814816,0,20.48,350.0,11.833333333333334,27.0,41
16406.0,3.079896907216495,389.61,149,194.80499999999995,74.5,0,0.42,17.700000000000003,203.0,2.0,85
12998.0,1.5932758620689655,897.3799999999999,1102,224.34500000000003,275.5,22,2.28,93.6,53.66666666666666,3.0,58
15439.0,2.730701754385965,1269.0499999999995,572,317.2625,143.0,0,2.5,81.6,86.33333333333333,4.0,49
14284.0,3.4937142857142858,704.3999999999999,349,704.3999999999999,349.0,0,7.800000000000001,53.1,0.0,1.0,35
12909.0,2.517910447761194,907.1899999999996,663,181.438,132.6,5,6.8,25.200000000000003,70.0,3.0,49
15523.0,2.2807650273224045,15705.4,15064,1208.1076923076923,1158.7692307692307,15,0.95,697.5,24.666666666666668,12.0,54
15144.0,3.407619047619048,5106.269999999998,2095,364.73357142857145,149.64285714285714,22,10.08,130.8,21.07692307692308,11.0,96
15659.0,5.863,226.04,50,113.02,25.0,0,10.2,63.5,267.0,2.0,8
13765.0,4.23,352.82,296,352.82,296.0,0,8.5,39.9,0.0,1.0,16
17027.0,4.275483870967742,296.97000000000014,229,148.485,114.5,0,1.25,45.95,207.0,2.0,28
15058.0,3.044567901234568,1285.0400000000006,591,257.008,118.2,0,0.95,91.44,69.25,5.0,52
16208.0,3.489304812834225,2776.190000000002,1208,347.02375,151.0,0,0.42,76.5,41.142857142857146,8.0,141
13944.0,1.8194285714285716,200.43000000000004,153,200.43000000000004,153.0,0,2.52,11.8,0.0,1.0,35
14535.0,3.027953216374269,3020.199999999997,1362,431.4571428571429,194.57142857142856,20,0.42,49.5,33.166666666666664,6.0,380
13469.0,2.7,82.4,52,82.4,52.0,0,8.5,19.9,0.0,1.0,6
13104.0,2.091818181818182,712.38,426,178.095,106.5,0,15.3,101.76,99.66666666666669,4.0,5
17358.0,2.951923076923077,746.9000000000002,397,186.725,99.25,0,0.85,30.0,99.33333333333331,4.0,111
15514.0,2.440985915492958,1694.0599999999995,1095,169.40600000000003,109.5,369,0.42,734.4000000000001,32.55555555555556,8.0,63
16118.0,2.763170731707317,4257.08,2823,851.4159999999999,564.6,28,14.95,279.0,64.75,1.0,41
14006.0,1.5399999999999998,1234.4799999999998,1540,308.62,385.0,0,6.6000000000000005,152.64,41.333333333333336,4.0,40
16471.0,2.7671428571428573,962.2300000000004,525,192.446,105.0,4,6.2,81.6,77.75,3.0,40
14740.0,3.696901408450704,2645.6499999999987,1330,293.9611111111111,147.77777777777777,16,6.72,87.45,36.625,8.0,116
15573.0,2.295373134328358,321.6499999999999,261,160.825,130.5,0,0.55,38.0,34.0,2.0,62
12583.0,2.081231527093596,6637.980000000007,3953,510.6138461538461,304.0769230769231,1,7.800000000000001,166.6,26.58333333333333,12.0,80
18009.0,3.966845637583892,1833.3400000000004,514,166.66727272727277,46.72727272727273,13,0.84,69.5,16.2,7.0,122
17863.0,1.5881879194630872,2969.919999999999,2590,424.27428571428567,370.0,0,5.04,119.4,39.833333333333336,7.0,84
15674.0,3.487813953488372,4011.369999999997,2087,445.7077777777778,231.88888888888889,4,6.6000000000000005,59.7,29.375,7.0,183
13334.0,3.0065566037735847,2726.9299999999994,1453,1363.465,726.5,0,0.95,81.6,116.0,2.0,177
13771.0,3.1172164948453607,3094.3700000000003,1663,618.874,332.6,0,6.3,101.7,40.5,5.0,85
13240.0,2.3184782608695653,1216.14,678,202.69,113.0,13,0.55,83.3,48.2,5.0,132
14402.0,1.15,285.6,240,285.6,240.0,0,10.2,180.0,0.0,1.0,8
17200.0,2.1492,356.71,367,89.1775,91.75,0,1.25,180.0,88.33333333333333,4.0,25
14898.0,3.286106870229008,1483.1800000000007,768,134.83454545454546,69.81818181818181,25,0.58,94.64,29.3,7.0,88
13269.0,2.6519021739130437,3681.020000000001,2927,306.7516666666666,243.91666666666663,0,4.32,177.60000000000002,26.454545454545453,12.0,99
13935.0,3.93925,6116.920000000001,2252,2038.973333333333,750.6666666666666,0,8.5,275.4,28.0,3.0,67
16677.0,3.332340425531915,849.7700000000001,454,283.2566666666667,151.33333333333334,3,7.800000000000001,76.19999999999999,129.5,2.0,45
17534.0,2.781686746987952,1445.4699999999998,757,361.36750000000006,189.25,0,5.04,39.8,67.0,4.0,69
13652.0,2.7639473684210527,1784.570000000001,1104,594.8566666666666,368.0,0,5.04,30.0,67.5,3.0,91
14770.0,4.094896551724138,2748.47,1107,392.6385714285716,158.14285714285714,1,5.04,76.5,30.83333333333333,6.0,119
17207.0,1.9669696969696968,302.37000000000006,240,302.37000000000006,240.0,0,0.65,22.5,0.0,1.0,54
17883.0,4.799354838709678,308.1799999999999,100,77.04499999999999,25.0,2,1.25,31.950000000000003,37.66666666666666,3.0,30
17011.0,1.456153846153846,265.8,498,88.59999999999998,166.0,108,12.6,135.0,11.5,2.0,12
15366.0,1.8304901960784317,1892.11,1887,315.3516666666667,314.5,0,2.4,104.4,58.6,6.0,68
16631.0,4.076124999999999,1867.020000000001,773,233.37750000000003,96.625,2,6.72,66.0,45.833333333333336,7.0,46
15124.0,4.030625,266.63000000000005,229,133.315,114.5,0,5.04,34.8,175.0,2.0,16
13598.0,2.5362711864406777,609.42,343,152.355,85.75,0,0.42,81.6,80.0,4.0,46
14177.0,3.9321428571428574,1669.9300000000012,843,185.54777777777772,93.66666666666669,0,0.84,65.69999999999999,33.75,9.0,118
16913.0,5.053,310.47,147,155.235,73.5,0,3.3,126.0,0.0,2.0,10
13753.0,1.8710344827586207,711.11,510,355.555,255.0,0,7.800000000000001,63.5,53.0,2.0,27
15309.0,3.2529411764705887,510.63000000000005,283,102.126,56.6,14,5.04,29.5,54.75,3.0,33
14459.0,3.7668,3537.819999999999,1542,3537.819999999999,1542.0,0,10.08,178.20000000000002,0.0,1.0,75
15477.0,1.6,368.4,216,368.4,216.0,0,62.400000000000006,306.0,0.0,1.0,2
17819.0,3.127142857142857,2730.670000000001,978,546.134,195.6,0,0.84,369.75,71.75,5.0,45
15569.0,2.48045045045045,2210.6400000000017,1070,442.128,214.0,0,0.42,356.40000000000003,64.75,5.0,102
15149.0,7.653777777777778,1003.81,251,334.6033333333334,83.66666666666667,0,8.95,220.0,125.0,3.0,43
17150.0,4.862173913043479,1060.0000000000002,304,265.0,76.0,0,4.95,35.400000000000006,91.0,4.0,48
14807.0,3.2060000000000004,519.29,247,259.645,123.5,0,0.95,101.15,259.0,2.0,37
18046.0,6.181923076923078,189.63,44,189.63,44.0,0,1.25,39.95,0.0,1.0,26
17760.0,2.7051666666666665,796.6299999999999,621,132.77166666666665,103.5,1,0.85,107.28,56.0,5.0,44
14507.0,3.589935897435897,1670.2500000000016,870,334.05,174.0,10,1.25,71.4,68.75,4.0,117
15990.0,2.730546875,1217.9399999999998,647,243.588,129.4,0,0.55,46.4,19.25,5.0,86
15664.0,2.5032692307692304,813.0999999999998,349,162.62000000000003,69.8,18,1.69,44.25,72.5,3.0,45
13883.0,2.9611046511627905,3794.3400000000015,2135,252.956,142.33333333333334,11,7.5,122.4,22.642857142857142,9.0,135
17929.0,7.33125,1846.7000000000005,254,263.81428571428575,36.285714285714285,0,109.0,408.0,52.4,7.0,4
16939.0,3.300681818181818,449.0,232,149.66666666666666,77.33333333333333,0,1.95,44.25,80.5,3.0,38
13561.0,2.2575342465753425,1678.8600000000013,1053,167.88600000000002,105.3,0,0.29,40.8,27.22222222222222,10.0,120
16283.0,2.30152224824356,2798.5100000000025,1645,559.7019999999999,329.0,8,0.55,47.7,57.75,3.0,277
17373.0,1.4982352941176469,520.58,330,173.52666666666664,110.0,0,2.5,53.1,115.5,3.0,31
17209.0,2.360294117647059,238.4,121,238.4,121.0,0,1.25,17.700000000000003,0.0,1.0,31
18069.0,2.135256166982922,2487.99,1914,414.6649999999998,319.0,0,0.21,44.55,53.2,6.0,384
14798.0,1.575945945945946,541.37,449,90.22833333333334,74.83333333333333,2,6.72,30.0,64.8,5.0,22
16717.0,3.6556687898089177,3048.71,1218,381.08875000000006,152.25,0,5.04,130.8,46.42857142857143,8.0,125
16202.0,4.127582417582418,1879.82,982,234.9775,122.75,24,5.04,76.5,49.285714285714285,7.0,80
12779.0,2.70859649122807,2414.400000000001,1350,268.26666666666665,150.0,141,9.9,81.6,42.75,6.0,69
12598.0,2.3197222222222225,1285.9899999999998,893,214.33166666666668,148.83333333333334,42,6.8,106.2,54.0,3.0,68
13010.0,1.784166666666667,330.12,323,165.06,161.5,0,10.08,51.0,331.0,2.0,10
15219.0,2.486470588235294,379.7,226,379.7,226.0,0,10.2,39.8,0.0,1.0,17
14131.0,2.105192307692308,187.86999999999995,118,187.86999999999995,118.0,0,0.65,10.5,0.0,1.0,45
13948.0,3.2876470588235294,381.21,183,95.3025,45.75,2,4.5600000000000005,47.400000000000006,115.0,3.0,17
16511.0,3.2226490066225164,868.7600000000003,370,289.5866666666666,123.33333333333331,0,0.85,25.5,130.5,3.0,123
16037.0,2.792978723404256,934.88,496,186.976,99.2,2,6.959999999999999,139.8,86.75,3.0,44
13018.0,4.410620689655172,2470.0600000000004,1307,308.7575,163.375,4,6.959999999999999,125.0,41.71428571428572,7.0,117
17305.0,3.07,2135.46,1006,2135.46,1006.0,0,63.5,595.0,0.0,1.0,9
17593.0,2.5386046511627907,2907.9000000000005,1822,415.41428571428565,260.2857142857143,14,5.04,76.5,58.833333333333336,4.0,111
16521.0,2.532310924369748,1144.2600000000004,1015,381.4199999999999,338.3333333333333,0,0.42,68.0,145.0,3.0,211
17324.0,2.1427722772277225,1184.6500000000003,620,131.62777777777777,68.88888888888889,36,0.42,306.0,31.75,8.0,84
16519.0,4.347647058823529,444.88,146,148.29333333333332,48.66666666666666,0,1.68,51.0,154.5,3.0,25
17359.0,3.039130434782609,156.6,76,156.6,76.0,0,1.65,20.25,0.0,1.0,23
16731.0,1.7983720930232558,174.05,127,174.05,127.0,0,0.42,14.85,0.0,1.0,40
14257.0,2.003731343283582,2854.73,1650,713.6825,412.5,0,5.04,106.2,108.33333333333331,4.0,97
13979.0,2.620118694362018,2300.8800000000037,1468,287.61,183.5,10,0.29,27.0,48.0,5.0,299
15603.0,1.25,26.25,21,13.125,10.5,11,20.0,20.0,72.0,1.0,2
17116.0,1.5346808510638297,389.78,392,389.78,392.0,0,0.95,23.1,0.0,1.0,47
13911.0,2.0803333333333334,1619.13,1745,124.54846153846152,134.23076923076923,11,6.72,108.0,27.166666666666668,11.0,67
13995.0,2.4755797101449275,2309.070000000001,1391,209.91545454545457,126.45454545454544,23,5.04,53.1,29.5,8.0,104
17330.0,29.950000000000003,59.900000000000006,2,29.950000000000003,1.0,0,9.95,49.95,130.0,2.0,2
12731.0,3.3584328358208952,7807.700000000002,3614,1301.283333333333,602.3333333333334,0,5.04,237.6,50.2,6.0,72
13202.0,5.044262295081967,1251.1500000000003,463,178.73571428571427,66.14285714285714,1,10.2,53.7,42.285714285714285,6.0,51
16946.0,3.5776,1199.5400000000004,503,199.9233333333333,83.83333333333333,6,1.45,45.0,72.75,5.0,69
17477.0,6.013181818181818,1079.0000000000002,211,215.8,42.2,14,10.5,102.0,37.5,2.0,44
13797.0,3.702564102564103,1168.4499999999998,570,292.11250000000007,142.5,3,5.04,51.0,79.33333333333333,3.0,71
13126.0,2.4928225806451616,2069.6200000000013,1371,188.1472727272728,124.63636363636364,15,4.5600000000000005,39.6,26.7,7.0,79
14818.0,3.5123728813559327,512.6099999999999,222,170.86999999999998,74.0,0,0.55,39.8,78.0,3.0,52
12346.0,6.814400000000001,168.36,24,56.11999999999998,7.666666666666667,0,3.25,7.49,72.5,2.0,24
15927.0,3.3188235294117647,123.39000000000004,69,123.39000000000004,69.0,0,0.95,17.700000000000003,0.0,1.0,13
16960.0,1.9704065040650407,1514.9299999999996,1200,252.4883333333333,200.0,11,0.42,27.3,62.4,5.0,267
12525.0,2.751864406779661,808.8299999999996,489,115.54714285714284,69.85714285714286,15,7.800000000000001,35.400000000000006,45.5,3.0,55
16177.0,3.740388349514563,1809.6599999999996,906,164.51454545454544,82.36363636363636,20,6.6000000000000005,35.7,26.2,7.0,66
12809.0,4.985,957.23,285,191.446,57.0,6,8.95,45.0,27.25,2.0,51
17638.0,1.95,234.0,120,234.0,120.0,0,234.0,234.0,0.0,1.0,1
15367.0,2.2333333333333334,2352.419999999999,1625,336.06,232.14285714285717,6,5.04,65.69999999999999,42.66666666666666,6.0,111
15606.0,4.101911764705882,2310.83,723,288.85375,90.375,0,5.85,102.0,44.85714285714285,8.0,47
16159.0,3.945,567.04,236,283.52,118.0,0,10.2,34.8,204.0,2.0,21
13473.0,4.843,1604.700000000001,490,267.45000000000005,81.66666666666667,38,5.04,306.0,60.8,5.0,35
12785.0,4.515714285714286,578.6500000000001,273,192.88333333333333,91.0,3,8.95,42.0,125.5,2.0,32
12926.0,2.479404761904762,1157.4200000000003,577,385.80666666666656,192.33333333333331,0,0.63,30.0,143.5,3.0,149
13593.0,3.6951418439716313,3484.9300000000007,1455,348.493,145.5,4,0.55,85.0,35.875,9.0,174
16520.0,2.5325705329153605,1761.8099999999988,925,440.4525,231.25,0,0.42,25.5,93.33333333333331,4.0,201
13793.0,1.9357142857142855,96.0,52,96.0,52.0,0,10.5,19.5,0.0,1.0,7
13663.0,3.732325581395349,1824.1400000000008,800,364.828,160.0,2,6.2,85.0,66.5,4.0,75
16947.0,2.1870967741935483,499.83000000000015,302,83.30500000000002,50.333333333333336,40,2.55,45.0,40.2,3.0,29
16099.0,1.828,836.3500000000003,525,167.26999999999998,105.0,1,10.2,58.5,57.25,4.0,21
18148.0,2.578181818181818,114.1,64,114.1,64.0,0,1.25,17.85,0.0,1.0,9
17020.0,1.6201449275362318,935.6200000000003,860,467.81,430.0,0,5.04,23.4,104.0,2.0,64
13873.0,4.602972972972973,649.3200000000002,332,129.864,66.4,0,9.95,51.0,65.75,5.0,36
14915.0,3.944328358208955,1291.76,490,143.5288888888889,54.44444444444444,1,10.2,83.4,35.375,8.0,49
13294.0,3.4029166666666666,815.7899999999998,543,815.7899999999998,543.0,0,5.04,49.95,0.0,1.0,48
12594.0,2.320759493670886,1654.2900000000004,965,275.71500000000003,160.83333333333334,24,6.8,72.0,57.6,5.0,59
16461.0,2.3875744680851065,1457.8000000000015,984,728.9,492.0,0,0.42,61.2,56.0,2.0,195
16636.0,2.620821917808219,3802.039999999999,2186,950.51,546.5,0,10.08,165.0,52.0,4.0,62
13214.0,1.9063755458515284,3264.229999999994,2966,466.31857142857154,423.7142857142857,0,2.28,31.8,46.66666666666666,7.0,207
13722.0,3.686057692307693,3260.0000000000005,1658,465.7142857142857,236.8571428571429,0,10.5,102.0,37.66666666666666,7.0,84
13595.0,3.0595394736842105,818.2200000000008,353,272.74000000000007,117.66666666666669,0,0.85,64.5,124.5,3.0,114
14905.0,2.5241666666666664,1081.69,541,180.28166666666667,90.16666666666669,9,1.25,81.6,55.2,5.0,34
14142.0,2.1903030303030304,967.7500000000002,825,241.9375,206.25,6,5.04,25.200000000000003,100.0,2.0,42
18152.0,7.158,426.69,75,426.69,75.0,0,13.52,89.25,0.0,1.0,10
16285.0,2.987096774193548,176.89999999999995,60,176.89999999999995,60.0,0,1.1,17.0,0.0,1.0,31
13654.0,2.06058064516129,3440.689999999998,2490,860.1724999999999,622.5,0,5.04,102.0,88.66666666666667,4.0,126
13890.0,2.8714754098360653,988.17,545,164.695,90.83333333333331,20,5.04,50.400000000000006,57.6,4.0,44
14157.0,2.9207317073170733,569.9,256,189.9666666666667,85.33333333333333,0,1.7,35.400000000000006,128.5,3.0,33
15875.0,1.7548,111.71999999999998,76,111.71999999999998,76.0,0,0.42,15.0,0.0,1.0,18
13835.0,5.6625,250.75,77,62.6875,19.25,1,9.9,27.0,45.333333333333336,3.0,15
13377.0,5.465128205128205,1495.4300000000003,744,373.8575000000001,186.0,4,4.5600000000000005,59.5,61.0,2.0,71
17049.0,4.93655601659751,4214.999999999999,1580,324.2307692307692,121.53846153846152,20,2.1,88.5,24.5,10.0,157
15622.0,3.268215767634855,4097.799999999998,2410,315.2153846153847,185.3846153846154,7,5.04,67.6,21.727272727272727,8.0,197
17930.0,1.6347916666666666,2502.44,2176,250.244,217.6,25,7.800000000000001,201.6,27.88888888888889,8.0,22
13770.0,3.6695238095238096,611.0399999999998,357,203.67999999999995,119.0,0,0.21,177.60000000000002,96.5,3.0,42
15084.0,5.959354838709677,965.2,600,482.6,300.0,0,7.800000000000001,79.19999999999999,236.0,2.0,31
14097.0,2.175,422.8599999999999,352,211.43,176.0,0,0.29,35.7,134.0,2.0,39
18151.0,3.9280882352941178,1200.5899999999997,625,240.118,125.0,6,6.8,79.9,53.25,4.0,65
13879.0,3.2724,395.5,204,395.5,204.0,0,10.08,25.5,0.0,1.0,25
13266.0,1.5326605504587156,1907.08,2158,173.3709090909091,196.1818181818182,75,5.04,50.88,28.4,6.0,74
17663.0,4.761776315789473,3307.7699999999977,1487,254.44384615384612,114.3846153846154,13,7.5,270.0,16.5,10.0,112
16859.0,2.019655172413793,1184.6,1072,236.92,214.4,0,6.3,120.0,49.75,5.0,46
18272.0,2.580833333333333,1282.5500000000002,827,320.63750000000005,206.75,3,12.6,70.80000000000001,52.0,3.0,50
17847.0,4.71,125.74,28,62.870000000000005,14.0,0,1.25,76.32000000000001,248.0,2.0,8
14135.0,2.141418439716312,4411.459999999995,4718,401.0418181818183,428.9090909090909,0,7.800000000000001,590.0,34.8,11.0,75
14018.0,2.628461538461538,367.15,224,367.15,224.0,0,10.5,59.400000000000006,0.0,1.0,13
14426.0,3.3418157894736846,7190.869999999994,4317,653.7154545454547,392.45454545454544,7,2.28,199.8,33.8,7.0,314
13881.0,2.8546236559139784,27402.979999999992,19384,944.930344827586,668.4137931034483,258,10.5,612.0,9.851851851851851,23.0,148
17159.0,4.134827586206897,560.7100000000002,237,280.355,118.5,0,6.6000000000000005,76.5,138.0,2.0,27
16329.0,2.259090909090909,1420.6100000000004,688,473.5366666666666,229.33333333333331,0,0.85,122.4,86.0,3.0,61
16096.0,5.699259259259259,1264.3500000000004,545,421.4500000000001,181.66666666666663,0,4.32,279.8,99.5,3.0,49
14748.0,2.091865671641791,1835.1300000000008,1459,166.83000000000004,132.63636363636363,400,1.25,39.6,33.4,7.0,77
15030.0,3.73,1448.88,852,206.9828571428572,121.71428571428572,1,7.5,203.52,41.833333333333336,6.0,19
17448.0,2.065458633093525,14450.88999999998,11530,321.13088888888893,256.22222222222223,13,3.84,39.6,6.116279069767442,41.0,568
12371.0,2.988613861386139,1819.42,836,606.4733333333334,278.6666666666667,0,5.04,53.1,103.0,3.0,90
14841.0,3.5727272727272728,3046.5999999999985,1392,507.7666666666666,232.0,0,3.3600000000000003,81.36,56.6,6.0,103
17718.0,2.6411764705882352,247.62999999999997,155,123.81499999999996,77.5,36,6.72,52.2,41.0,1.0,17
12399.0,1.1416666666666666,808.6500000000001,1017,269.54999999999995,339.0,0,3.3600000000000003,46.8,100.0,3.0,39
13280.0,3.2776,1482.2700000000016,971,296.454,194.2,2,0.95,44.85,63.5,4.0,113
12568.0,3.2925,52.0,47,52.0,47.0,0,10.0,21.3,0.0,1.0,4
13476.0,4.814583333333333,823.0000000000003,296,274.3333333333333,98.66666666666669,0,6.8,38.25,89.5,3.0,38
12497.0,1.4307142857142858,5043.4,4440,2521.7,2220.0,0,13.44,338.0,22.0,2.0,29
18226.0,3.369020979020979,6557.4800000000005,4372,273.2283333333334,182.16666666666663,45,4.5600000000000005,326.4,14.608695652173912,15.0,204
14957.0,3.302941176470588,274.79999999999995,71,274.79999999999995,71.0,0,0.55,71.6,0.0,1.0,15
14186.0,1.4717307692307693,1550.630000000001,1550,310.126,310.0,0,2.88,39.6,26.5,5.0,75
13544.0,2.4203508771929823,529.0899999999998,230,105.81799999999998,46.0,1,0.29,25.5,97.0,4.0,152
13515.0,4.132941176470588,374.6999999999999,138,187.35,69.0,0,13.2,81.6,136.0,2.0,17
17707.0,1.761764705882353,405.8999999999999,342,81.18,68.4,0,10.2,51.0,52.25,5.0,9
15094.0,3.05,83.0,28,41.5,14.0,0,15.3,17.700000000000003,83.0,2.0,4
17190.0,3.111551724137931,1296.4600000000007,2060,259.292,412.0,0,0.21,155.73,51.75,5.0,142
17006.0,3.036395348837209,854.5400000000001,301,213.635,75.25,0,0.38,74.25,74.0,4.0,77
17716.0,2.958115501519757,9645.329999999994,5304,688.9521428571428,378.8571428571428,47,5.04,163.2,18.23076923076923,12.0,204
15630.0,2.25,295.05,187,295.05,187.0,0,9.9,23.4,0.0,1.0,20
15978.0,2.4533750000000003,2173.8400000000006,1552,543.4599999999998,388.0,4,6.6000000000000005,81.36,91.66666666666669,2.0,72
14852.0,1.82562874251497,3286.9399999999982,2619,219.1293333333333,174.6,5,5.04,81.6,14.357142857142858,12.0,73
15929.0,4.95,594.0,120,594.0,120.0,0,594.0,594.0,0.0,1.0,1
16620.0,2.3682857142857143,757.6000000000001,483,252.53333333333333,161.0,0,6.72,60.0,98.0,3.0,29
14233.0,3.4078947368421053,1319.4500000000005,555,263.89,111.0,26,8.5,232.0,59.75,3.0,30
13799.0,2.865373134328358,1707.4200000000003,1066,170.74200000000002,106.6,71,10.08,148.5,20.55555555555556,7.0,44
16331.0,4.917647058823529,2037.7,756,339.6166666666667,126.0,0,2.55,222.0,23.2,6.0,33
14172.0,5.396111111111111,389.9699999999999,87,97.4925,21.75,1,0.85,35.400000000000006,68.0,3.0,38
13201.0,2.236704545454545,1240.61,1039,310.15250000000003,259.75,0,0.85,81.6,25.0,4.0,65
13508.0,2.82625,176.07999999999998,156,176.07999999999998,156.0,0,0.85,27.25,0.0,1.0,16
16271.0,2.0158823529411767,2152.0,1488,430.4,297.6,0,0.85,59.0,38.6,5.0,121
16798.0,3.9519402985074623,639.81,164,319.90499999999986,82.0,0,0.42,39.9,119.0,2.0,117
13958.0,4.191039603960396,3811.229999999997,1856,476.40375000000006,232.0,7,5.04,102.0,40.85714285714285,6.0,158
