Customer ID,MeanProdSale,TotalSale,TotalProd,MeanSpentSession,MeanProdSession,TotalProdRet,MinProdSpent,MaxProdSpent,MeanTimeGap,Nsessions,DistinctProd,Label_09
14061.0,8.746666666666666,553.43,81,276.71500000000003,40.5,0,7.8,101.88,337.0,2.0,17.0,Rarely
14108.0,2.288888888888889,447.05000000000007,279,223.525,139.5,0,13.8,66.60000000000001,212.0,2.0,18.0,Rarely
16701.0,3.143125,722.08,410,361.04,205.0,0,13.44,81.6,339.0,2.0,16.0,Rarely
15602.0,1.67,243.35,261,121.675,130.5,5,5.04,40.5,308.0,1.0,19.0,Rarely
14560.0,3.535,679.2200000000001,566,339.61,283.0,0,10.2,90.0,311.0,2.0,16.0,Rarely
14894.0,5.75,293.35,53,146.675,26.5,1,38.1,130.8,307.0,1.0,3.0,Rarely
17511.0,3.329489795918368,8367.809999999996,4999,4183.905000000001,2499.5,0,10.08,714.0,305.0,2.0,86.0,Rarely
14299.0,2.5440540540540537,2808.27,1720,1404.135,860.0,0,10.2,244.08,311.0,2.0,32.0,Rarely
16550.0,2.615072463768116,1070.07,505,535.035,252.5,0,2.1,130.8,306.0,2.0,60.0,Rarely
14425.0,3.233846153846154,422.2900000000001,235,211.145,117.5,0,12.6,25.5,308.0,2.0,24.0,Rarely
17189.0,2.0802702702702702,444.6700000000001,295,222.33500000000004,147.5,0,2.1,40.23,307.0,2.0,36.0,Rarely
17476.0,4.543125,242.46,122,121.23,61.0,2,7.5,25.5,308.0,1.0,16.0,Rarely
15680.0,1.4410526315789474,293.8,262,146.9,131.0,6,2.88,35.400000000000006,242.0,1.0,19.0,Rarely
12948.0,1.6422222222222222,252.48,224,126.24,112.0,0,12.5,49.5,212.0,2.0,7.0,Rarely
14667.0,2.769302325581396,750.3199999999998,448,375.1600000000001,224.0,0,1.68,64.5,307.0,2.0,41.0,Rarely
16711.0,4.11,665.64,228,332.82,114.0,0,90.0,325.44,305.0,2.0,4.0,Rarely
14739.0,1.8695652173913044,1253.3099999999995,1005,626.655,502.5,0,9.12,102.0,273.0,2.0,20.0,Rarely
17867.0,5.185294117647059,110.55000000000004,33,55.275,16.5,0,1.45,45.95,314.0,2.0,16.0,Rarely
17809.0,5.116666666666666,761.7,154,380.85,77.0,0,13.5,392.4,306.0,2.0,6.0,Rarely
14080.0,6.419756097560975,414.6499999999999,120,207.325,60.0,0,1.25,45.95,212.0,2.0,38.0,Rarely
16156.0,3.195,402.1,138,201.05,69.0,0,15.0,102.0,273.0,2.0,9.0,Rarely
13611.0,2.2295000000000003,320.63000000000005,221,160.31500000000003,110.5,6,5.04,33.0,280.0,1.0,20.0,Rarely
17209.0,4.0,373.2000000000001,610,186.6,305.0,0,8.850000000000001,277.20000000000005,245.0,2.0,5.0,Rarely
14051.0,3.682,1073.39,351,536.6949999999999,175.5,0,7.95,130.8,280.0,2.0,15.0,Rarely
17411.0,2.8421052631578947,309.0,138,154.5,69.0,12,8.5,54.0,285.0,1.0,19.0,Rarely
15179.0,4.391111111111111,758.3999999999999,338,379.19999999999993,169.0,1,5.04,80.55,245.0,1.0,27.0,Rarely
17017.0,2.421428571428572,247.8,180,123.9,90.0,6,10.2,79.19999999999999,245.0,1.0,8.0,Rarely
16139.0,2.7792307692307694,475.74,272,237.87000000000003,136.0,0,5.04,35.7,280.0,2.0,23.0,Rarely
17293.0,2.6933333333333334,405.04,200,202.52,100.0,0,0.95,60.0,245.0,2.0,16.0,Rarely
15550.0,2.166,386.15,243,193.075,121.5,0,5.1,46.8,277.0,2.0,19.0,Rarely
14952.0,2.225,590.1,342,295.05,171.0,0,8.5,132.0,279.0,2.0,12.0,Rarely
12937.0,2.017142857142857,314.57,219,157.285,109.5,0,1.25,81.6,280.0,2.0,27.0,Rarely
14898.0,3.0665,668.6600000000002,452,334.33,226.0,0,0.85,38.25,276.0,2.0,55.0,Rarely
17576.0,2.869230769230769,555.7499999999999,329,277.875,164.5,0,1.25,40.5,280.0,2.0,43.0,Rarely
13037.0,2.634,291.94,157,145.97,78.5,4,6.8,30.0,280.0,1.0,20.0,Rarely
18168.0,2.6906,598.0100000000001,369,299.005,184.5,0,1.25,45.0,278.0,2.0,48.0,Rarely
16335.0,3.7606,800.8400000000001,266,400.42,133.0,0,1.25,43.0,245.0,2.0,85.0,Rarely
14961.0,3.143653846153846,2608.47,1356,1304.235,678.0,0,6.72,145.0,246.0,2.0,92.0,Rarely
18061.0,2.803333333333333,567.3599999999999,354,283.68,177.0,0,7.95,126.0,249.0,2.0,10.0,Rarely
16891.0,2.8698275862068967,448.3399999999998,231,224.17,115.5,0,0.06,17.700000000000003,248.0,2.0,97.0,Rarely
16325.0,2.177619047619048,345.54,232,172.77,116.0,0,9.95,35.400000000000006,245.0,2.0,21.0,Rarely
13162.0,3.7188461538461537,1585.6099999999997,529,792.8050000000001,264.5,0,15.0,145.0,247.0,2.0,26.0,Rarely
18071.0,3.116,407.55,233,203.775,116.5,0,10.2,27.0,220.0,2.0,20.0,Rarely
13999.0,3.0902941176470584,707.55,415,353.775,207.5,0,5.8,76.19999999999999,218.0,2.0,31.0,Rarely
15420.0,2.02625,229.62,280,114.81,140.0,0,6.3,22.95,216.0,2.0,15.0,Rarely
16158.0,3.3400000000000003,204.52,100,102.26,50.0,0,8.5,35.400000000000006,217.0,2.0,13.0,Rarely
15362.0,3.6282608695652177,310.75,145,310.75,145.0,0,7.800000000000001,17.9,0.0,1.0,23.0,One Time
17519.0,2.477894736842105,308.44,280,308.44,280.0,0,10.2,30.0,0.0,1.0,19.0,One Time
16167.0,3.571333333333333,485.7900000000001,977,485.7900000000001,977.0,0,13.2,120.96,0.0,1.0,15.0,One Time
15712.0,4.335,255.5,64,255.5,64.0,0,14.85,59.5,0.0,1.0,10.0,One Time
16329.0,2.285263157894737,282.46000000000004,138,282.46000000000004,138.0,0,0.65,45.0,0.0,1.0,28.0,One Time
17700.0,3.845789473684211,696.7300000000002,247,696.7300000000002,247.0,0,7.800000000000001,81.6,0.0,1.0,38.0,One Time
17984.0,2.382,229.46,212,229.46,212.0,0,0.42,16.95,0.0,1.0,45.0,One Time
16393.0,1.854923076923077,367.41,216,367.41,216.0,0,0.42,10.9,0.0,1.0,107.0,One Time
17804.0,2.100625,124.95,92,124.95,92.0,0,1.25,19.8,0.0,1.0,32.0,One Time
17063.0,2.5316,278.6099999999999,129,278.6099999999999,129.0,0,1.25,39.6,0.0,1.0,25.0,One Time
12490.0,2.133,531.94,438,531.94,438.0,0,8.5,138.24,0.0,1.0,20.0,One Time
15793.0,3.6625,291.58000000000004,154,291.58000000000004,154.0,0,35.7,108.16,0.0,1.0,4.0,One Time
17056.0,4.125,128.60000000000002,26,128.60000000000002,26.0,0,1.25,83.4,0.0,1.0,8.0,One Time
13526.0,1.0329545454545457,942.6,1647,235.65,411.75,264,0.95,244.8,0.0,2.0,29.0,One Time
14654.0,1.3277777777777775,246.86,273,246.86,273.0,0,0.95,27.6,0.0,1.0,27.0,One Time
17998.0,4.255800000000001,319.18999999999994,290,159.595,145.0,0,0.42,45.95,31.0,2.0,49.0,One Time
17742.0,8.64375,218.55,35,218.55,35.0,0,15.6,51.0,0.0,1.0,8.0,One Time
14478.0,3.0083333333333333,282.28,312,282.28,312.0,0,0.95,45.0,0.0,1.0,18.0,One Time
15967.0,3.3286666666666664,134.31000000000003,46,67.15499999999999,23.0,4,0.21,25.5,0.0,1.0,32.0,One Time
17611.0,2.866144578313253,507.48999999999967,273,507.48999999999967,273.0,0,0.95,17.85,0.0,1.0,83.0,One Time
15051.0,2.8940625,580.02,306,580.02,306.0,0,1.25,48.65,0.0,1.0,32.0,One Time
13590.0,2.9350000000000005,367.2799999999999,300,367.2799999999999,300.0,0,7.95,22.5,0.0,1.0,22.0,One Time
16887.0,2.488235294117647,219.82,177,219.82,177.0,0,0.95,13.41,0.0,1.0,34.0,One Time
15945.0,2.002,124.83,137,124.83,137.0,0,0.42,55.8,0.0,1.0,10.0,One Time
15662.0,2.545,105.85,67,105.85,67.0,0,17.85,40.56,0.0,1.0,4.0,One Time
13110.0,5.238518518518519,362.78,87,362.78,87.0,0,1.65,45.0,0.0,1.0,27.0,One Time
12836.0,6.691333333333334,423.87,95,423.87,95.0,0,0.85,43.0,0.0,1.0,29.0,One Time
16620.0,2.1016,822.37,575,822.37,575.0,0,5.04,39.0,0.0,1.0,50.0,One Time
12758.0,2.642405063291139,2454.68,1403,2454.68,1403.0,0,10.08,145.0,0.0,1.0,79.0,One Time
13585.0,12.75,12.75,1,12.75,1.0,0,12.75,12.75,0.0,1.0,1.0,One Time
13442.0,7.49375,198.0,42,198.0,42.0,0,1.95,45.95,0.0,1.0,16.0,One Time
13381.0,1.45,17.4,12,17.4,12.0,0,17.4,17.4,0.0,1.0,1.0,One Time
16763.0,3.092857142857143,352.85,173,352.85,173.0,0,10.2,31.8,0.0,1.0,21.0,One Time
14865.0,0.65,31.200000000000003,48,31.200000000000003,48.0,0,31.200000000000003,31.200000000000003,0.0,1.0,1.0,One Time
17345.0,1.9529629629629628,329.91,600,329.91,600.0,0,0.28,61.2,0.0,1.0,26.0,One Time
17191.0,3.52125,261.74,97,261.74,97.0,0,0.55,20.25,0.0,1.0,32.0,One Time
13748.0,2.0785714285714287,173.10000000000002,90,173.10000000000002,90.0,0,12.6,39.0,0.0,1.0,7.0,One Time
15265.0,2.837058823529412,294.14,146,294.14,146.0,0,13.5,22.95,0.0,1.0,17.0,One Time
15485.0,4.857272727272727,901.84,274,450.92,137.0,0,5.04,95.25,0.0,2.0,22.0,One Time
17246.0,1.7425000000000002,23.48,34,23.48,34.0,0,2.95,10.08,0.0,1.0,4.0,One Time
13648.0,2.156,263.09000000000003,203,263.09000000000003,203.0,0,10.2,35.400000000000006,0.0,1.0,15.0,One Time
16563.0,2.303,538.46,221,538.46,221.0,0,10.5,94.4,0.0,1.0,10.0,One Time
12842.0,2.1166666666666667,397.2000000000001,168,397.2000000000001,168.0,0,20.4,306.0,0.0,1.0,3.0,One Time
14302.0,5.7,114.6,28,114.6,28.0,0,31.8,82.80000000000001,0.0,1.0,2.0,One Time
14000.0,4.0,192.0,48,192.0,48.0,0,90.0,102.0,0.0,1.0,2.0,One Time
16823.0,2.4305,189.3,113,189.3,113.0,0,0.42,48.45,0.0,1.0,20.0,One Time
17193.0,1.25,45.0,36,45.0,36.0,0,45.0,45.0,0.0,1.0,1.0,One Time
15759.0,3.515,125.73,303,125.73,303.0,0,17.700000000000003,60.48,0.0,1.0,4.0,One Time
17019.0,1.5675,215.16000000000005,197,107.58,98.5,2,0.42,40.8,0.0,1.0,39.0,One Time
17087.0,3.203333333333333,221.53,113,221.53,113.0,0,10.0,33.0,0.0,1.0,12.0,One Time
15353.0,4.058292682926829,263.69000000000005,89,131.84500000000006,44.5,2,1.25,21.9,0.0,1.0,38.0,One Time
16700.0,2.560769230769231,418.7,242,209.35,121.0,0,6.8,39.0,0.0,2.0,26.0,One Time
14799.0,3.415,180.45,349,180.45,349.0,0,3.75,30.0,0.0,1.0,10.0,One Time
12980.0,14.75,754.2,84,754.2,84.0,0,167.4,419.4,0.0,1.0,3.0,One Time
17818.0,1.8795652173913044,130.17999999999998,90,130.17999999999998,90.0,0,0.55,10.5,0.0,1.0,42.0,One Time
13623.0,3.315072463768116,634.0899999999998,241,317.0449999999999,120.5,1,0.42,108.16,0.0,1.0,62.0,One Time
13654.0,1.9075,159.98,90,159.98,90.0,0,13.52,35.400000000000006,0.0,1.0,8.0,One Time
14653.0,3.1100000000000003,333.67,250,333.67,250.0,0,0.58,153.0,0.0,1.0,19.0,One Time
15542.0,2.8746043165467627,540.73,217,270.3649999999999,108.5,0,0.29,29.9,0.0,2.0,119.0,One Time
16467.0,1.47,131.12,88,131.12,88.0,0,50.0,81.12,0.0,1.0,2.0,One Time
15833.0,3.87,80.4,24,80.4,24.0,0,12.6,19.5,0.0,1.0,5.0,One Time
15287.0,1.4675,58.2,55,58.2,55.0,0,10.2,19.8,0.0,1.0,4.0,One Time
14440.0,3.2830769230769232,935.0100000000002,287,935.0100000000002,287.0,0,23.6,196.2,0.0,1.0,13.0,One Time
13740.0,4.536,311.69,97,311.69,97.0,0,5.04,19.8,0.0,1.0,19.0,One Time
17768.0,1.70625,408.07,532,408.07,532.0,0,1.7,42.5,0.0,1.0,31.0,One Time
14467.0,1.4405882352941175,109.84,82,109.84,82.0,0,1.65,23.6,0.0,1.0,17.0,One Time
13457.0,1.6416666666666666,110.85,67,55.425,33.5,1,9.9,46.8,28.0,1.0,6.0,One Time
18108.0,4.2615384615384615,493.2500000000001,165,493.2500000000001,165.0,0,6.2,31.8,0.0,1.0,26.0,One Time
14669.0,2.8843820224719097,824.1800000000004,506,824.1800000000004,506.0,0,2.5,29.700000000000003,0.0,1.0,84.0,One Time
17909.0,5.338888888888889,132.55,41,132.55,41.0,0,0.95,22.5,0.0,1.0,8.0,One Time
16086.0,2.761111111111111,284.54999999999995,258,284.54999999999995,258.0,0,0.95,20.4,0.0,1.0,27.0,One Time
16233.0,3.4,294.3,102,294.3,102.0,0,10.2,87.6,0.0,1.0,14.0,One Time
14204.0,3.377037037037037,371.27,103,371.27,103.0,0,0.85,102.0,0.0,1.0,54.0,One Time
17606.0,2.216666666666667,87.30000000000001,42,87.30000000000001,42.0,0,11.7,17.700000000000003,0.0,1.0,6.0,One Time
16797.0,1.9945454545454544,176.87999999999997,127,176.87999999999997,127.0,0,0.19,15.0,0.0,1.0,44.0,One Time
16126.0,5.0200000000000005,174.1,94,174.1,94.0,0,10.2,30.0,0.0,1.0,10.0,One Time
12435.0,2.1,1008.0,480,1008.0,480.0,0,1008.0,1008.0,0.0,1.0,1.0,One Time
14549.0,2.606181818181818,316.22,122,316.22,122.0,0,0.84,34.0,0.0,1.0,54.0,One Time
14106.0,8.95,214.8,24,214.8,24.0,0,214.8,214.8,0.0,1.0,1.0,One Time
14980.0,3.4875000000000003,150.68,79,150.68,79.0,0,0.95,23.6,0.0,1.0,24.0,One Time
14396.0,2.6182978723404258,514.97,274,514.97,274.0,0,1.45,29.5,0.0,1.0,43.0,One Time
15794.0,3.3766666666666665,777.0,288,388.5,144.0,0,7.95,130.8,28.0,2.0,15.0,One Time
18001.0,2.72,176.6,144,176.6,144.0,0,1.25,22.5,0.0,1.0,12.0,One Time
15989.0,2.9631578947368418,143.11000000000004,56,143.11000000000004,56.0,0,1.25,13.41,0.0,1.0,36.0,One Time
17660.0,2.416818181818182,163.46999999999997,138,163.46999999999997,138.0,0,0.42,14.85,0.0,1.0,42.0,One Time
13313.0,2.3656521739130434,383.8899999999999,571,191.945,285.5,0,3.61,30.0,0.0,2.0,23.0,One Time
15482.0,2.9914285714285715,325.08000000000004,432,162.54000000000002,216.0,0,20.88,144.0,28.0,2.0,7.0,One Time
17716.0,1.5685185185185186,520.1999999999999,396,520.1999999999999,396.0,0,10.2,53.1,0.0,1.0,27.0,One Time
12779.0,1.8263636363636364,371.8200000000001,266,371.8200000000001,266.0,0,7.800000000000001,35.76,0.0,1.0,22.0,One Time
15255.0,1.976153846153846,260.44,176,260.44,176.0,0,10.2,52.8,0.0,1.0,13.0,One Time
14771.0,1.2421052631578948,287.37,253,287.37,253.0,0,1.92,30.0,0.0,1.0,19.0,One Time
14838.0,6.2,119.1,18,119.1,18.0,0,9.9,83.4,0.0,1.0,4.0,One Time
13979.0,4.17076923076923,203.78,150,203.78,150.0,0,9.95,20.28,0.0,1.0,13.0,One Time
13800.0,2.4457894736842105,478.69999999999993,242,478.69999999999993,242.0,0,7.5,100.8,0.0,1.0,19.0,One Time
14483.0,1.25,120.0,96,120.0,96.0,0,30.0,30.0,0.0,1.0,4.0,One Time
14915.0,2.712727272727273,202.06,104,202.06,104.0,0,7.5,25.200000000000003,0.0,1.0,11.0,One Time
13753.0,2.104375,642.2,428,642.2,428.0,0,10.2,86.39999999999999,0.0,1.0,16.0,One Time
16301.0,3.3233333333333337,107.33,41,107.33,41.0,0,12.75,29.700000000000003,0.0,1.0,6.0,One Time
17035.0,1.45,54.6,36,54.6,36.0,0,15.0,39.6,0.0,1.0,2.0,One Time
14347.0,2.733333333333333,82.60000000000001,48,82.60000000000001,48.0,0,8.5,17.700000000000003,0.0,1.0,6.0,One Time
12934.0,41.67,181.65,31,181.65,31.0,0,79.95,101.7,0.0,1.0,2.0,One Time
15658.0,4.794117647058823,321.65000000000003,93,321.65000000000003,93.0,0,11.9,35.400000000000006,0.0,1.0,17.0,One Time
17314.0,2.65,154.20000000000002,72,154.20000000000002,72.0,0,10.2,44.55,0.0,1.0,7.0,One Time
15965.0,1.38,169.5,94,169.5,94.0,0,6.3,163.2,0.0,1.0,2.0,One Time
17322.0,1.2846428571428572,114.55,115,114.55,115.0,0,0.84,13.75,0.0,1.0,28.0,One Time
16159.0,3.695,317.54999999999995,163,317.54999999999995,163.0,0,13.2,67.05,0.0,1.0,12.0,One Time
13993.0,4.24,556.75,203,556.75,203.0,0,9.9,61.2,0.0,1.0,25.0,One Time
16918.0,2.018372093023256,221.69000000000003,138,221.69000000000003,138.0,0,0.84,19.8,0.0,1.0,43.0,One Time
15466.0,2.539032258064516,744.2099999999999,407,744.2099999999999,407.0,0,0.85,35.400000000000006,0.0,1.0,91.0,One Time
14159.0,1.931919191919192,393.6499999999999,267,393.6499999999999,267.0,0,0.85,29.5,0.0,1.0,97.0,One Time
17940.0,0.25,4380.0,17520,4380.0,17520.0,0,1002.0,1296.0,0.0,1.0,4.0,One Time
13416.0,3.3500000000000005,228.3,66,228.3,66.0,0,17.700000000000003,47.400000000000006,0.0,1.0,7.0,One Time
13895.0,4.753809523809524,831.0000000000002,408,831.0000000000002,408.0,0,5.04,34.0,0.0,1.0,42.0,One Time
14057.0,2.9523529411764704,119.54,101,119.54,101.0,0,0.85,29.5,0.0,1.0,17.0,One Time
13208.0,2.465625,61.120000000000005,56,61.120000000000005,56.0,0,1.25,7.649999999999999,0.0,1.0,16.0,One Time
17271.0,2.76076923076923,210.39,117,210.39,117.0,0,0.29,12.6,0.0,1.0,46.0,One Time
15953.0,1.7514285714285711,372.2,212,372.2,212.0,0,10.08,244.8,0.0,1.0,7.0,One Time
14967.0,2.16,236.25,68,236.25,68.0,0,1.65,204.0,0.0,1.0,5.0,One Time
16497.0,6.044736842105263,294.85,111,294.85,111.0,0,9.95,30.0,0.0,1.0,19.0,One Time
17764.0,3.1300000000000003,194.65,71,194.65,71.0,0,1.25,20.700000000000003,0.0,1.0,29.0,One Time
14905.0,1.9730769230769232,258.1,172,258.1,172.0,0,5.85,81.6,0.0,1.0,13.0,One Time
18229.0,4.550000000000001,381.0,84,381.0,84.0,0,55.8,167.4,0.0,1.0,4.0,One Time
13001.0,2.707951807228916,864.9800000000001,402,432.49,201.0,1,0.42,35.400000000000006,0.0,1.0,83.0,One Time
17853.0,4.785172413793104,584.3499999999999,159,584.3499999999999,159.0,0,2.5,76.5,0.0,1.0,28.0,One Time
13531.0,3.7233333333333336,311.70000000000005,126,311.70000000000005,126.0,0,12.6,39.0,0.0,1.0,15.0,One Time
13786.0,3.029,723.09,323,723.09,323.0,0,10.2,76.5,0.0,1.0,20.0,One Time
16612.0,2.232173913043478,510.87,297,510.87,297.0,0,10.2,45.9,0.0,1.0,23.0,One Time
12949.0,3.0971875,1794.7000000000005,896,1794.7000000000005,896.0,0,5.04,59.400000000000006,0.0,1.0,64.0,One Time
14958.0,4.836666666666667,186.36,54,186.36,54.0,0,7.5,35.400000000000006,0.0,1.0,12.0,One Time
14644.0,3.940909090909091,338.50000000000006,150,338.50000000000006,150.0,0,13.2,99.5,0.0,1.0,11.0,One Time
14662.0,3.76875,110.7,30,110.7,30.0,0,9.9,34.0,0.0,1.0,8.0,One Time
17414.0,0.51,239.68,444,239.68,444.0,0,6.4,115.2,0.0,1.0,5.0,One Time
14755.0,4.863181818181818,445.15,217,222.575,108.5,0,9.95,53.1,0.0,2.0,22.0,One Time
14750.0,2.634375,112.03000000000002,65,112.03000000000002,65.0,0,0.65,10.5,0.0,1.0,32.0,One Time
16791.0,4.002954545454545,319.86999999999995,107,319.86999999999995,107.0,0,0.42,19.8,0.0,1.0,43.0,One Time
16558.0,3.516666666666667,297.05,109,297.05,109.0,0,6.6000000000000005,106.2,0.0,1.0,9.0,One Time
15884.0,1.9542857142857144,241.8,156,241.8,156.0,0,1.25,141.60000000000002,0.0,1.0,13.0,One Time
17343.0,2.6425,197.3,89,197.3,89.0,0,0.42,39.6,0.0,1.0,12.0,One Time
16003.0,4.285555555555556,387.87,127,387.87,127.0,0,10.2,65.69999999999999,0.0,1.0,18.0,One Time
17432.0,2.95,174.85,71,174.85,71.0,0,0.85,9.9,0.0,1.0,39.0,One Time
14713.0,1.8342857142857143,160.68999999999997,104,160.68999999999997,104.0,0,3.3000000000000003,35.400000000000006,0.0,1.0,21.0,One Time
16722.0,3.09,339.78,198,339.78,198.0,0,7.56,91.44,0.0,1.0,14.0,One Time
12577.0,3.5307692307692307,210.55,79,210.55,79.0,0,3.95,30.0,0.0,1.0,13.0,One Time
12872.0,2.150930232558139,407.2199999999999,227,407.2199999999999,227.0,0,0.85,64.9,0.0,1.0,42.0,One Time
15755.0,2.6305555555555555,308.75,158,308.75,158.0,0,10.2,30.0,0.0,1.0,18.0,One Time
14258.0,4.721428571428571,1261.0,356,1261.0,356.0,0,13.2,297.0,0.0,1.0,14.0,One Time
13154.0,3.341666666666667,337.1,152,337.1,152.0,0,8.5,35.400000000000006,0.0,1.0,18.0,One Time
16645.0,2.381428571428572,160.39,117,160.39,117.0,0,5.04,19.05,0.0,1.0,14.0,One Time
12714.0,4.96,556.6500000000001,231,556.6500000000001,231.0,0,10.2,59.400000000000006,0.0,1.0,28.0,One Time
12759.0,2.8342857142857145,454.2600000000001,278,454.2600000000001,278.0,0,13.2,46.8,0.0,1.0,21.0,One Time
13666.0,9.75,19.5,2,19.5,2.0,0,6.75,12.75,0.0,1.0,2.0,One Time
17160.0,1.704406779661017,825.9400000000002,653,825.9400000000002,653.0,0,6.6000000000000005,30.0,0.0,1.0,59.0,One Time
13946.0,1.771923076923077,280.2,206,280.2,206.0,0,1.25,66.0,0.0,1.0,26.0,One Time
14723.0,1.9511764705882355,141.63000000000002,115,141.63000000000002,115.0,0,3.75,19.5,0.0,1.0,17.0,One Time
17389.0,2.154,908.04,484,908.04,484.0,0,40.32,306.0,0.0,1.0,5.0,One Time
16883.0,3.6233333333333335,108.95,41,108.95,41.0,0,2.98,14.85,0.0,1.0,12.0,One Time
17076.0,1.3966666666666665,67.67999999999999,48,67.67999999999999,48.0,0,15.0,34.8,0.0,1.0,3.0,One Time
13948.0,4.078571428571428,155.64999999999998,63,155.64999999999998,63.0,0,12.5,39.8,0.0,1.0,7.0,One Time
16192.0,2.083636363636364,351.3,208,351.3,208.0,0,10.2,102.0,0.0,1.0,11.0,One Time
15999.0,0.85,20.4,24,20.4,24.0,0,20.4,20.4,0.0,1.0,1.0,One Time
15109.0,5.05,231.2,50,231.2,50.0,0,15.0,51.0,0.0,1.0,8.0,One Time
13481.0,3.24125,311.20000000000005,148,311.20000000000005,148.0,0,6.3,39.8,0.0,1.0,16.0,One Time
14979.0,2.9933962264150944,439.4599999999999,213,439.4599999999999,213.0,0,0.95,34.65,0.0,1.0,42.0,One Time
16656.0,3.231428571428572,373.74,210,373.74,210.0,0,17.700000000000003,68.39999999999999,0.0,1.0,7.0,One Time
16541.0,3.6868421052631577,424.0299999999999,173,424.0299999999999,173.0,0,0.42,47.6,0.0,1.0,38.0,One Time
16723.0,3.441935483870968,460.5500000000001,157,460.5500000000001,157.0,0,0.42,29.75,0.0,1.0,50.0,One Time
16699.0,1.6414285714285717,137.39999999999998,130,137.39999999999998,130.0,0,0.65,39.6,0.0,1.0,14.0,One Time
12510.0,2.251875,323.88,500,323.88,500.0,0,8.64,40.8,0.0,1.0,16.0,One Time
15382.0,2.75175,1523.2000000000005,954,1523.2000000000005,954.0,0,7.800000000000001,130.8,0.0,1.0,40.0,One Time
12970.0,1.850752688172043,259.5799999999998,187,259.5799999999998,187.0,0,0.42,15.0,0.0,1.0,69.0,One Time
17935.0,2.492857142857143,106.25,55,106.25,55.0,0,5.0,19.5,0.0,1.0,7.0,One Time
17151.0,5.575,231.9,42,231.9,42.0,0,35.7,65.4,0.0,1.0,4.0,One Time
17127.0,3.333333333333333,137.95,49,137.95,49.0,0,10.2,31.6,0.0,1.0,6.0,One Time
14087.0,1.8735384615384616,206.69,177,103.345,88.5,24,0.21,30.0,0.0,1.0,64.0,One Time
18181.0,2.7833898305084745,298.99,115,298.99,115.0,0,0.42,27.9,0.0,1.0,58.0,One Time
13174.0,3.472127659574468,630.39,363,630.39,363.0,0,0.95,63.6,0.0,1.0,47.0,One Time
13329.0,1.888421052631579,334.65,270,334.65,270.0,0,6.3,39.6,0.0,1.0,19.0,One Time
17421.0,1.3625,130.8,96,130.8,96.0,0,20.4,50.400000000000006,0.0,1.0,4.0,One Time
18225.0,5.95,49.45,7,24.725,3.5,3,59.5,59.5,0.0,1.0,3.0,One Time
13679.0,3.526190476190476,126.80000000000004,34,126.80000000000004,34.0,0,0.85,23.8,0.0,1.0,21.0,One Time
13199.0,0.72,138.24,192,138.24,192.0,0,138.24,138.24,0.0,1.0,1.0,One Time
13487.0,6.033333333333334,103.95,25,103.95,25.0,0,7.95,27.0,0.0,1.0,6.0,One Time
17018.0,2.93,351.6,120,351.6,120.0,0,20.4,130.8,0.0,1.0,5.0,One Time
14238.0,7.449999999999999,159.1,18,159.1,18.0,0,19.8,139.29999999999998,0.0,1.0,2.0,One Time
15223.0,6.05,230.2,44,230.2,44.0,0,17.700000000000003,102.0,0.0,1.0,4.0,One Time
13021.0,2.9478571428571425,233.71,185,233.71,185.0,0,8.5,30.6,0.0,1.0,14.0,One Time
17115.0,5.98,434.15,95,434.15,95.0,0,11.9,54.0,0.0,1.0,15.0,One Time
12820.0,3.075,148.3,50,148.3,50.0,0,15.3,53.1,0.0,1.0,4.0,One Time
16410.0,0.796,130.32,348,130.32,348.0,0,8.64,60.0,0.0,1.0,5.0,One Time
15240.0,3.1039393939393936,549.77,473,549.77,473.0,0,7.800000000000001,40.32,0.0,1.0,33.0,One Time
15484.0,1.6627272727272726,689.5000000000003,611,689.5000000000003,611.0,0,5.76,47.2,0.0,1.0,33.0,One Time
14709.0,3.6875,256.2,104,256.2,104.0,0,12.5,43.0,0.0,1.0,8.0,One Time
15057.0,3.472727272727273,304.1,100,304.1,100.0,0,13.2,71.4,0.0,1.0,11.0,One Time
17642.0,1.9515789473684209,281.02,281,281.02,281.0,0,6.3,39.0,0.0,1.0,19.0,One Time
13813.0,2.6,247.15,165,247.15,165.0,0,6.8,45.0,0.0,1.0,12.0,One Time
13589.0,7.28,269.15000000000003,77,269.15000000000003,77.0,0,10.2,39.8,0.0,1.0,15.0,One Time
12975.0,5.145217391304348,441.63,115,441.63,115.0,0,10.98,54.0,0.0,1.0,23.0,One Time
16277.0,6.521304347826088,188.69,33,188.69,33.0,0,0.95,17.0,0.0,1.0,23.0,One Time
17244.0,5.733333333333333,260.65,57,260.65,57.0,0,1.9,38.25,0.0,1.0,21.0,One Time
15260.0,5.289285714285714,294.85,97,147.425,48.5,0,10.95,41.3,30.0,2.0,13.0,One Time
12583.0,2.653636363636364,745.4399999999999,384,745.4399999999999,384.0,0,6.8,76.19999999999999,0.0,1.0,22.0,One Time
15555.0,3.577777777777777,950.6899999999996,416,950.6899999999996,416.0,0,1.25,76.5,0.0,1.0,51.0,One Time
13736.0,2.807586206896552,709.84,380,354.92,190.0,1,1.1,35.400000000000006,0.0,1.0,114.0,One Time
14133.0,15.9625,305.5,50,305.5,50.0,0,15.9,59.7,0.0,1.0,8.0,One Time
